Día/mes/año,Temperatura (°c),Humedad (%),Lluvia (mm),Presion (mb),VelocidaddelViento (m/s),DirecciondelViento
Prom,Max,Min
19-Ago-2016,25.72,32.7,22.4,87.83,26.8,987.24,.09,35
20-Ago-2016,23.59,29.3,20.5,93.63,17.4,988.59,.15,308
21-Ago-2016,20.28,24.2,16,90.17,1.1,994.93,.22,183
22-Ago-2016,19.99,26.9,16.5,77.83,0,996.81,.04,350
23-Ago-2016,20.84,28.4,15.5,81.33,0,992.86,.06,4
24-Ago-2016,22.57,30.4,17.1,84.79,0,990.09,.02,340
25-Ago-2016,24.78,32.6,19.5,85.5,0,989.27,.04,338
26-Ago-2016,25.96,33.7,21.2,84.33,0,987.79,.04,335
27-Ago-2016,26.44,33.7,21.4,84.33,0,986.34,.04,5
28-Ago-2016,26.69,32.9,23,85.21,0,986.3,.11,35
29-Ago-2016,26.73,33.1,22.9,84.04,.1,987.03,.09,71
30-Ago-2016,17.64,23.5,14.5,91.25,25.3,994.01,.19,171
31-Ago-2016,19.44,26.4,14,84.63,0,992.8,.07,341
Día/mes/año,Temperatura (°c),Humedad (%),Lluvia (mm),Presion (mb),VelocidaddelViento (m/s),DirecciondelViento
Prom,Max,Min
01-Sep-2016,23.04,32,16.8,82.71,0,990.25,.06,5
02-Sep-2016,24.1,31.5,20.1,89.35,.5,989.51,.05,351
03-Sep-2016,21.67,24.2,17.9,91.79,.5,992.23,.28,162
04-Sep-2016,16.32,18.3,14.6,92.67,4.4,996.27,.16,5
05-Sep-2016,17.33,23.1,14.3,85.88,.3,996.44,.18,177
06-Sep-2016,18.95,24.5,15.5,81.5,-11234.8,996.67,.31,174
07-Sep-2016,19.79,26.6,14.3,83.75,0,995.09,.2,194
08-Sep-2016,22.19,30,17.2,82.75,0,992.48,.13,157
09-Sep-2016,24.19,33.1,17.9,80.38,0,991.17,.16,34
10-Sep-2016,25.91,35.1,19.5,80.42,0,991.22,.22,164
11-Sep-2016,26.58,36.3,20.4,79.54,0,989.32,.15,329
12-Sep-2016,26.75,36.4,20.3,78.33,0,985.58,.19,332
13-Sep-2016,27.42,34.6,23.3,83.75,3.6,986.02,.19,340
14-Sep-2016,28.01,35.3,23.3,80.33,0,988.31,.25,311
15-Sep-2016,22.85,27,19.9,81.67,0,990.91,.08,6
16-Sep-2016,24.24,33,18.2,79.17,0,990.28,.12,340
17-Sep-2016,26.46,35.2,20.2,79.54,0,988.41,.12,2
18-Sep-2016,27.72,35.8,22.1,80.33,0,987.74,.09,342
19-Sep-2016,23.75,27.3,21.5,92.92,8.5,991.49,.1,170
20-Sep-2016,23.61,31.1,21.3,86.32,0,991.7,.04,84
21-Sep-2016,25.19,33.4,19.5,77.96,0,989.53,.1,172
22-Sep-2016,26.52,35.1,20.4,78.38,0,987.99,.12,170
23-Sep-2016,27.53,35.9,22.1,79.04,0,989.49,.15,125
24-Sep-2016,23.25,26.3,21.2,94.13,45.1,992.95,.1,104
25-Sep-2016,24.62,31,20.7,87.46,0,991.08,.14,191
26-Sep-2016,24.92,30.3,21.4,85.36,0,989.13,.08,2
27-Sep-2016,26.28,32.8,22.7,83.71,0,988.75,.08,4
28-Sep-2016,27.08,35,21.6,80.92,0,988.26,.11,5
29-Sep-2016,28.23,36.5,22.9,79.21,0,986.43,.1,216
30-Sep-2016,28.35,35.2,23.5,80.46,0,984.92,.15,336
Día/mes/año,Temperatura (°c),Humedad (%),Lluvia (mm),Presion (mb),VelocidaddelViento (m/s),DirecciondelViento
Prom,Max,Min
01-Oct-2016,26.52,30.6,23.9,87.5,0,986.3,.17,35
02-Oct-2016,26.63,32.4,22.7,82.54,0,988.89,.07,155
03-Oct-2016,27.09,34.4,22.6,82.21,0,987.45,.1,18
04-Oct-2016,27.08,34.2,22.4,78.75,1.1,987.49,.13,296
05-Oct-2016,25.38,30.3,23.2,90.42,3.6,986.67,.02,187
06-Oct-2016,200.64,1446.4,22.3,870,0,401.88,.89,
Día/mes/año,Temperatura (°c),Humedad (%),Lluvia (mm),Presion (mb),VelocidaddelViento (m/s),DirecciondelViento
Prom,Max,Min
22-Nov-2016,22.27,24.1,21.2,98.93,.8,986.54,.07,9
23-Nov-2016,24.28,28.8,21.1,91.63,2.7,986.89,.02,11
24-Nov-2016,24.6,28.7,21.7,92.75,4.2,985.83,,278
25-Nov-2016,24.58,27.6,22.5,93.46,3.3,986.4,.01,244
26-Nov-2016,26.22,34.4,21,82.96,1.9,985.97,.11,4
27-Nov-2016,25.91,31.6,23,90,1.4,986.41,.03,24
28-Nov-2016,26.06,32.8,22.6,88.33,.8,987.62,.08,18
29-Nov-2016,26.41,34.9,22.8,87.92,-991.4,1010.52,.06,179
30-Nov-2016,23.61,25.5,22.1,97.38,1.1,989.76,.1,186
Día/mes/año,Temperatura (°c),Humedad (%),Lluvia (mm),Presion (mb),VelocidaddelViento (m/s),DirecciondelViento
Prom,Max,Min
01-Dic-2016,25.08,32.8,22.4,91.38,1.2,987.95,.02,328
02-Dic-2016,25.13,29.9,23,91.13,1.2,987.96,.05,28
03-Dic-2016,26.78,33.3,22.5,84.21,2.1,986.53,.16,351
04-Dic-2016,26.25,30.6,23.8,88.46,.8,986.11,.11,293
05-Dic-2016,27.04,32.6,23.4,85.38,.9,984.65,.19,9
06-Dic-2016,24.48,25.8,22.5,95.67,.8,986.88,.08,10
07-Dic-2016,25.68,31.6,22.3,88.83,2.9,986.6,.06,21
08-Dic-2016,25.63,31.8,22.5,88.33,4.5,985.36,.14,1
09-Dic-2016,26.61,32.5,22.5,83.75,3.6,984.2,.15,6
10-Dic-2016,24.58,28.5,22.7,94.75,2.6,985.53,.05,5
11-Dic-2016,25.73,31.8,21.7,87.83,4.8,986.43,.07,13
12-Dic-2016,25.5,31.5,22.4,91.83,4.9,986.25,.08,235
13-Dic-2016,24.83,29.2,21.6,92.92,6,984.93,.07,27
14-Dic-2016,26.03,31.6,22.3,89.54,3.3,987.58,.11,32
15-Dic-2016,24.66,29.9,22.2,92.42,5.7,989.33,,2
16-Dic-2016,26.4,33.9,21.8,82.96,3.2,987.31,.05,14
17-Dic-2016,26.95,34.5,22.1,80.83,.9,985.63,.04,178
18-Dic-2016,26.8,32.9,22.8,86.92,.6,984.65,.04,1
19-Dic-2016,26.7,30.7,24.1,88.04,.5,984.24,.15,30
20-Dic-2016,25.05,26.8,22.3,95.33,.6,984.63,.11,281
21-Dic-2016,24.35,28.4,21.3,89.09,.3,984.84,.03,48
22-Dic-2016,26.85,32.5,22.2,85.21,.4,984.55,.06,74
23-Dic-2016,26.18,31.5,23.2,90.83,.3,985.55,.03,348
24-Dic-2016,26.3,31.1,23.3,89.5,.3,985.79,.01,243
25-Dic-2016,27.26,32.5,23.7,87.58,.3,983.44,.06,14
26-Dic-2016,26.48,30.1,23.7,89.48,.3,983.82,.09,1
27-Dic-2016,24.45,25.9,23.6,96.08,.3,985.13,.01,31
28-Dic-2016,22.97,24,21.6,98.71,.4,987.89,.03,2
29-Dic-2016,24.88,30.8,21.6,89.08,.6,988.49,.09,3
30-Dic-2016,25.73,30.3,22.5,88.88,.3,987.2,.18,10
31-Dic-2016,24.05,26.2,22.5,96.88,.3,987.85,.09,7
Día/mes/año,Temperatura (°c),Humedad (%),Lluvia (mm),Presion (mb),VelocidaddelViento (m/s),DirecciondelViento
Prom,Max,Min
01-Ene-2017,24.92,30.2,21.9,91.17,.5,988.48,.21,5
02-Ene-2017,26.16,31.2,23.1,88.83,.6,987.69,.15,1
03-Ene-2017,26.25,31.1,23.3,89.17,.3,985.68,.13,13
04-Ene-2017,25.35,31.4,23.6,93.25,.4,985.33,.16,4
05-Ene-2017,24.5,28.5,22.7,95.25,.3,987.19,.03,332
06-Ene-2017,25.13,32,22.5,89.75,.4,988.88,.22,345
07-Ene-2017,25.28,31.4,21.8,89.17,.3,988.64,.08,5
08-Ene-2017,23.52,26,22.3,97.41,.2,989.36,.08,143
09-Ene-2017,21.95,22,21.9,99,0,987.7,,6
11-Ene-2017,-66.32,30.7,-999,-12.73,-998.8,985.22,.1,18
12-Ene-2017,24.73,29.2,22.6,93.96,.2,988.09,.13,263
13-Ene-2017,22.45,22.5,22.4,99,0,989.1,,318
